ADR_SECTEUR,ANNEEDEPLANTATION,ANNEEREALISATIONDIAGNOSTIC,ANNEETRAVAUXPRECONISESDIAG,CODE,CODE_PARENT,CODE_PARENT_DESC,DIAMETREARBREAUNMETRE,ESPECE,FREQUENTATIONCIBLE,GENRE_BOTA,IDENTIFIANTPLU,INTITULEPROTECTIONPLU,NOTEDIAGNOSTIC,PRIORITEDERENOUVELLEMENT,RAISONDEPLANTATION,REMARQUES,SOUS_CATEGORIE,SOUS_CATEGORIE_DESC,STADEDEDEVELOPPEMENT,STADEDEVELOPPEMENTDIAG,TRAITEMENTCHENILLES,TRAVAUXPRECONISESDIAG,TROTTOIR,TYPEIMPLANTATIONPLU,VARIETE,VIGUEUR,coord_x,coord_y,Default,Collet,Houppier,Racine,Tronc,y_prediction
4,2004,2014,2015.0,ESP30349,522,Ec prim Elisée Chatin,50,1,1,1,,,0,20,1,0,2,Arbre d'enceintes fermées,1,1,0,0,0,,0,0,1913845.19933,4223410.64547,0,0,0,0,0,0
4,2004,2014,-1.0,ESP21754,792,R E Zola ang Berthelot park,50,82,0,6,,,3,1,1,0,1,Arbre d'espaces ouverts,1,1,0,1,0,,0,2,1914665.7081099998,4222888.73815,1,0,1,0,0,1
4,2004,2013,-1.0,ESP29407,537,R Esmonin Rond point à Blum,40,1,1,1,,,0,20,1,0,0,Arbre de voirie,1,1,0,1,1,,0,0,1913763.55367,4221446.95861,0,0,0,0,0,0
3,2004,2015,2016.0,ESP17789,58,Cité Mistral la prairie,10,34,1,27,,,1,6,1,1,1,Arbre d'espaces ouverts,1,1,0,7,0,,20,1,1912433.34913,4222664.206180001,1,0,1,1,1,1
2,2004,2013,-1.0,ESP6871,-1,Pl Emé de Marcieu,20,76,1,52,,,0,11,1,1,0,Arbre de voirie,1,1,0,1,1,,0,2,1914741.32628,4225507.30409,0,0,0,0,0,0
6,2004,2015,2018.0,ESP17331,235,R Maquis de l'Oisans impair,0,32,1,7,,,0,20,1,0,0,Arbre de voirie,1,0,0,7,0,,18,0,1914033.6826799999,4221880.93925,1,0,0,0,1,0
4,2004,2015,-1.0,ESP11104,604,Louvois entrée Prc Pompidou,10,38,0,7,,,0,20,1,1,1,Arbre d'espaces ouverts,1,1,0,1,1,,0,2,1913785.51358,4223092.932080001,1,0,0,0,1,0
3,2006,2013,-1.0,ESP27392,5,Pc Ch Elysés Ouest,30,0,1,8,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,0,1,0,,0,0,1912608.7972799998,4221787.60816,0,0,0,0,0,0
4,2004,2015,2017.0,ESP9814,100,Sq Foch ang Mangin,20,1,0,1,,,1,11,1,1,1,Arbre d'espaces ouverts,1,1,0,7,0,,0,0,1913754.88987,4223622.813490001,1,0,1,0,0,1
1,2011,2015,2017.0,ESP26050,951,Pass des 400 couverts,0,94,1,58,,,0,20,1,1,1,Arbre d'espaces ouverts,0,1,0,7,1,,0,0,1913523.55924,4224534.16535,0,0,0,0,0,0
2,2004,2013,-1.0,ESP16879,677,A Lorraine impair Jaures Gambe,10,35,1,28,,,0,20,1,0,0,Arbre de voirie,1,0,0,1,0,,21,0,1913771.57576,4224618.64064,0,0,0,0,0,0
5,2004,2014,2015.0,ESP29695,798,Ec mat J Racine R Cl le Camus,20,53,1,30,,,0,20,1,0,2,Arbre d'enceintes fermées,1,1,0,0,0,,0,0,1915536.7412,4222311.19692,0,0,0,0,0,0
2,2004,2014,2016.0,ESP13266,225,Jard de Ville,150,1,1,1,39.0,L 123-1.7,0,11,1,0,1,Arbre d'espaces ouverts,1,1,0,4,0,Groupé,0,2,1914197.07437,4224979.80138,0,0,0,0,0,1
3,2004,2013,2018.0,ESP14454,420,Crs Libération Rondeau Ec Libé,10,57,1,1,,,0,20,1,0,0,Arbre de voirie,1,1,0,7,1,,0,0,1913057.11083,4221576.026869999,0,0,0,0,0,0
1,2004,2013,-1.0,ESP28020,4,Terminus Tram Esclangon,10,4,1,4,,,0,20,1,0,0,Arbre de voirie,1,1,0,1,1,,0,0,1912975.7322,4225217.3164800005,0,0,0,0,0,0
3,2004,2014,2015.0,ESP8260,666,Pc Savane stab aire de jeux,30,9,1,8,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,0,4,0,,5,0,1912696.4109999998,4223140.509819999,0,0,0,0,0,0
2,2004,2015,2019.0,ESP22795,401,Bd Esplan Autoroute A 48 ,10,7,1,13,,,0,20,1,0,0,Arbre de voirie,1,1,3,7,1,,5,0,1913464.16266,4225190.11747,0,0,0,0,0,0
6,2004,2015,2017.0,ESP20556,953,Av Constantine Trident à Pins,40,1,1,1,,,1,20,1,0,0,Arbre de voirie,1,1,0,7,1,,0,0,1914998.49187,4221409.64878,1,0,1,0,0,1
1,2004,2014,2014.0,ESP31247,73,R Ernest Hareux zone compost,30,7,1,6,,,0,20,1,0,0,Arbre de voirie,1,1,0,10,0,,3,0,1912988.0455200002,4225700.158369999,0,0,0,0,0,0
2,2004,2014,2014.0,ESP7525,391,Pc 3 H St Ferjus Chartreuse,30,7,1,13,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,1,4,0,,5,0,1915043.01975,4225079.93568,1,0,1,0,0,1
2,2004,2014,2014.0,ESP2623,225,Jard de Ville,70,40,1,8,,,1,11,1,1,1,Arbre d'espaces ouverts,1,1,0,4,0,,0,2,1914182.4881900002,4224948.38671,1,0,1,0,1,1
1,2004,2014,2019.0,ESP5945,523,Parc Vallier aire de jeux,20,11,1,10,,,0,11,1,0,1,Arbre d'espaces ouverts,1,1,0,4,0,,6,0,1912517.82002,4223671.63193,1,0,0,1,0,0
3,2011,2015,2016.0,ESP31006,775,Ec mat Painlevé 21 Rh Danube,70,49,1,7,,,1,11,1,0,2,Arbre d'enceintes fermées,1,1,0,0,0,,26,0,1912687.1755099997,4223243.304930001,1,0,0,0,1,1
3,2004,2015,-1.0,ESP3475,15,Bd Vallier R Danube Libé ,10,12,1,11,,,0,20,1,0,0,Arbre de voirie,1,0,0,1,1,,0,0,1912740.2349,4223554.11934,0,0,0,0,0,0
4,2004,2015,2020.0,ESP23709,246,R Gén Mangin Sq dev immeubles,40,8,1,7,,,0,20,1,1,1,Arbre d'espaces ouverts,1,1,0,10,0,,4,0,1913683.99,4223492.32245,0,0,0,0,0,0
3,2004,2014,2014.0,ESP26536,62,R Hilaire de Chardonnet,30,0,1,0,,,0,20,1,0,0,Arbre de voirie,1,1,0,7,1,,0,0,1912573.7418900002,4221214.71316,0,0,0,0,0,0
5,2004,2015,2018.0,ESP30046,9,Prc Echangeurs Bastion St Roch,20,11,0,10,,,1,20,1,0,1,Arbre d'espaces ouverts,1,1,0,7,0,,6,0,1915345.2478900002,4224650.4402,1,0,1,0,0,1
2,2004,2015,2020.0,ESP11932,70,Cimetière du Petit Sablon,10,206,1,102,,,0,20,1,0,2,Arbre d'enceintes fermées,1,1,0,7,0,,0,0,1915506.9938700001,4225120.31931,0,0,0,0,0,0
5,2004,2015,2020.0,ESP27819,606,R M Riollet cité rouge,40,8,1,7,,,1,20,1,0,1,Arbre d'espaces ouverts,1,1,0,7,0,,4,2,1916017.8225599998,4223392.71854,1,0,1,0,1,1
6,2004,2015,2018.0,ESP24513,583,Av Constantine Gym des saules,30,34,1,27,,,0,20,1,0,0,Arbre de voirie,1,1,0,7,0,,20,0,1915220.6396700002,4221467.5427,1,0,1,0,0,0
2,2004,2014,2014.0,ESP18634,660,Pc 3 H St Ferjus ch de Ronde,40,9,1,8,,,0,11,1,0,1,Arbre d'espaces ouverts,1,1,0,4,0,,5,0,1915118.87944,4225008.2979,0,0,0,0,0,0
5,2004,2014,2019.0,ESP20614,592,Pl Ch Dullin arri im Malherbe,50,15,1,14,,,0,20,1,1,1,Arbre d'espaces ouverts,1,1,0,4,0,,8,0,1914980.20003,4222525.94598,1,1,0,0,1,0
1,2004,2014,2014.0,ESP5900,447,R Emile Gueymard,40,1,1,1,,,0,20,1,0,0,Arbre de voirie,1,1,0,12,0,,0,0,1913210.1848799998,4225152.1358900005,0,0,0,0,0,0
4,2004,2014,2015.0,ESP28367,857,Pc Pompidou al du parc face 03,20,23,1,14,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,0,4,0,,10,0,1913805.8262,4223161.7336099995,0,0,0,0,0,0
3,2004,2013,-1.0,ESP21058,392,Sq Capitaine Camine,10,11,0,10,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,0,1,0,,6,0,1913223.88111,4222739.011080001,0,0,0,0,0,0
4,2004,2014,-1.0,ESP9417,344,Av Grande Chartreuse impair,10,2,1,2,,,0,20,1,0,0,Arbre de voirie,1,1,0,1,1,,0,0,1913627.1359400002,4221723.30562,0,0,0,0,0,0
3,2008,2013,2018.0,ESP24854,193,Crs Libération Reynier Vaujany,0,1,1,1,,,0,20,1,0,0,Arbre de voirie,0,0,0,7,0,,0,0,1913027.6548799998,4221563.75765,0,0,0,0,0,0
2,2004,2014,-1.0,ESP24138,29,Cité Vignes Huchon à Halage,20,10,1,9,,,0,20,1,1,1,Arbre d'espaces ouverts,1,1,0,1,0,,0,0,1915363.15635,4225728.886,0,0,0,0,0,0
4,2004,2015,-1.0,ESP23458,340,RArts de montagne aire de jeux,20,11,0,10,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,0,1,0,,6,2,1913563.0986099998,4223000.701859999,1,0,1,0,0,0
5,2004,2015,2015.0,ESP9050,418,R L Jouhaux de J Bart au n 88,40,7,1,6,,,4,1,1,1,0,Arbre de voirie,1,1,0,8,0,,5,1,1915589.88497,4223239.19755,1,1,0,1,1,1
3,2004,2014,2019.0,ESP3492,93,Pc Savane pelouses Nord,30,7,1,13,,,0,11,1,0,1,Arbre d'espaces ouverts,1,1,1,4,0,,5,0,1912607.69886,4223232.842130001,0,0,0,0,0,0
6,2004,2013,-1.0,ESP23164,432,Av Reynoard Musset LBruyère,10,1,1,1,,,0,20,1,0,0,Arbre de voirie,1,0,0,1,0,,0,0,1914477.9985099998,4222066.7076900005,0,0,0,0,0,0
2,2004,2013,-1.0,ESP28108,358,A Lorraine pair Gambet Jaures,30,35,1,28,,,0,20,1,0,0,Arbre de voirie,1,1,0,1,0,,21,0,1913707.54916,4224643.24721,0,0,0,0,0,0
3,2004,2015,-1.0,ESP9443,492,Passag B Montferrat Schweitzer,20,13,1,7,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,0,1,1,,7,0,1912906.53938,4222820.71413,0,0,0,0,0,0
4,2004,2015,2015.0,ESP10751,757,R Léo Lagrange piste cyclable,30,3,1,3,,,2,6,1,0,0,Arbre de voirie,2,2,0,4,1,,0,2,1913963.2796200002,4223240.4188,1,1,1,1,1,1
4,2004,2014,2014.0,ESP14303,468,Av Berthelot IUFM à voie E-O,30,8,1,7,,,0,20,1,0,0,Arbre de voirie,1,1,0,7,1,,4,0,1914679.28707,4222993.55236,0,0,0,0,0,0
4,2004,2014,2019.0,ESP3865,368,Prc Pompidou abs aire de jeux ,30,1,1,1,,,0,20,1,1,1,Arbre d'espaces ouverts,1,1,0,4,0,,0,2,1913713.32089,4223289.55281,1,0,0,0,1,0
1,2004,2014,2014.0,ESP6694,128,R J Rey Berriat à N Chorrier,20,4,1,8,,,0,20,1,0,0,Arbre de voirie,1,1,0,7,1,,0,0,1913408.32623,4224396.6119,0,0,0,0,0,0
3,2004,2015,2018.0,ESP20741,93,Pc Savane pelouses Nord,10,18,1,17,,,1,11,1,0,1,Arbre d'espaces ouverts,1,1,0,0,0,,0,2,1912684.2792200001,4223164.301030001,0,0,0,0,0,1
2,2004,2015,2016.0,ESP31479,190,Ec mat J Verne 15 R Hoche,10,8,1,7,,,0,20,1,0,2,Arbre d'enceintes fermées,1,1,0,0,0,,4,0,1914243.3499,4224172.6949,0,0,0,0,0,0
3,2014,2014,2020.0,ESP33022,318,Crs Libération France Ronsard,10,28,0,1,,,0,20,1,0,0,Arbre de voirie,0,0,0,0,0,,15,0,1913298.7226200001,4222911.6325199995,0,0,0,0,0,0
6,2004,2015,2018.0,ESP15663,410,R Musset de Reynoard à Pupin,20,32,1,7,,,0,20,1,0,0,Arbre de voirie,1,0,0,7,1,,18,0,1914139.98285,4221898.14608,1,0,0,1,0,1
2,2004,2014,2014.0,ESP1980,315,Ave Randon impair Ronde Girard,60,26,1,7,,,2,6,1,1,0,Arbre de voirie,1,1,0,4,1,,13,0,1914869.9630200001,4225399.878959999,1,0,1,0,1,1
6,2004,2013,2017.0,ESP16299,45,Prc La Bruyère mail central,50,9,1,8,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,0,4,0,,5,0,1914883.36423,4222271.7493199995,0,0,0,0,0,0
6,2004,2015,2020.0,ESP16783,124,Grenoble village av M Reynoard,30,24,1,21,,,1,20,1,0,1,Arbre d'espaces ouverts,1,1,0,7,0,,11,2,1914541.25992,4221844.89086,0,0,0,0,0,1
3,2004,2014,-1.0,ESP26965,952,R Capitaine Belmont,10,46,1,33,,,0,20,1,0,0,Arbre de voirie,1,0,0,1,0,,0,0,1913219.4299299999,4221978.11462,0,0,0,0,0,0
2,2004,2013,-1.0,ESP18940,988,Bd J Pain le long du Forum,50,1,1,1,,,0,20,1,0,0,Arbre de voirie,1,1,0,1,0,,0,0,1915151.5896400001,4224526.70297,0,0,0,0,0,0
6,2004,2015,2017.0,ESP15730,883,R Pupin Esmonin au tunnel bâti,30,64,1,39,,,0,20,1,1,1,Arbre d'espaces ouverts,1,1,0,7,0,,0,0,1914156.7833,4221475.5377400005,0,0,0,0,0,0
6,2004,2015,2016.0,ESP26122,394,Jard des Poêtes,0,36,1,13,,,0,20,1,1,1,Arbre d'espaces ouverts,1,0,1,9,0,,5,0,1914330.62527,4222070.18185,0,0,0,0,0,0
2,2004,2015,2020.0,ESP22050,175,Cimetière du Grand Sablon,30,16,1,15,,,1,20,1,0,2,Arbre d'enceintes fermées,1,1,0,7,0,,0,0,1915693.9952599998,4225203.45139,1,0,1,0,0,1
2,2004,2014,-1.0,ESP6074,601,R A de Chissé,60,7,1,6,,,0,11,1,1,0,Arbre de voirie,1,1,0,1,1,,3,2,1915006.8802099999,4225381.1999699995,1,0,1,0,0,0
2,2004,2014,-1.0,ESP7578,400,Jard Plantes dans la rocaille,100,23,1,85,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,0,1,0,,10,0,1915017.25523,4224468.67533,1,1,0,0,0,0
4,2004,2014,2014.0,ESP7827,284,R de la Station Ponsard,20,0,1,0,,,0,20,1,1,0,Arbre de voirie,1,1,0,2,1,,0,0,1915270.7367599998,4223233.75472,0,0,0,0,0,0
6,2009,2015,2017.0,ESP30663,179,Allée des Romantiques impair,10,37,1,9,,,0,20,1,0,0,Arbre de voirie,0,0,0,7,1,,0,0,1914212.3065,4222219.127090001,0,0,0,0,0,0
4,2004,2013,-1.0,ESP7185,455,R Alliés Marquiand  Matussière,50,1,1,1,,,0,20,1,0,0,Arbre de voirie,1,1,0,1,1,,0,0,1913692.5291799998,4222825.799219999,0,0,0,0,0,0
3,2009,2015,2020.0,ESP21262,113,Pt de Catane Sud align Tram,0,12,1,11,,,0,20,1,0,0,Arbre de voirie,0,0,0,7,1,,0,0,1912496.9615,4223536.07838,0,0,0,0,0,0
5,2004,2015,2016.0,ESP24057,9,Prc Echangeurs Bastion St Roch,30,9,0,8,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,0,7,0,,5,2,1915373.9968599998,4224725.87344,0,0,0,0,0,0
5,2004,2014,2014.0,ESP20084,474,Cté Chatelet R René Cassin,90,1,1,1,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,0,0,0,,0,0,1915811.12646,4223574.76219,1,0,1,0,0,0
2,2004,2015,2016.0,ESP23804,52,Esplan ceinture Sud-Ouest,70,1,1,1,70.0,L 123-1.7,1,6,1,1,0,Arbre de voirie,1,2,0,2,0,Alignement,0,2,1913417.67918,4225332.48125,1,1,1,0,1,1
6,2004,2015,2017.0,ESP29081,350,R C Kogan n 14 à 28,10,25,1,22,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,0,7,1,,12,2,1914028.61808,4221715.4733,0,0,0,0,0,0
3,2004,2013,2018.0,ESP14487,476,Crs Libération Vaujany Rondeau,10,1,1,1,,,0,20,1,0,0,Arbre de voirie,1,1,0,7,0,,0,0,1912986.00602,4221398.874009999,0,0,0,0,0,0
2,2004,2015,2016.0,ESP14093,52,Esplan ceinture Sud-Ouest,70,1,1,1,70.0,L 123-1.7,2,6,1,1,0,Arbre de voirie,2,2,0,2,1,Alignement,0,1,1913529.70345,4225159.45922,1,1,1,1,1,1
2,2004,2015,2017.0,ESP28086,70,Cimetière du Petit Sablon,30,33,1,26,,,1,20,1,1,2,Arbre d'enceintes fermées,1,1,0,7,0,,19,0,1915547.0756,4225010.85601,1,0,1,0,0,1
5,2004,2014,2017.0,ESP11788,866,Cité Moyrand R Dupleix,50,74,1,50,,,0,20,1,1,1,Arbre d'espaces ouverts,1,1,0,4,0,,37,0,1915541.15031,4223457.51624,0,0,0,0,0,0
1,2004,2014,-1.0,ESP27055,-1,R de New York ang Paris,20,26,1,7,,,0,20,1,0,0,Arbre de voirie,1,1,0,1,0,,13,0,1913284.69618,4224014.1783300005,0,0,0,0,0,0
3,2014,2014,2019.0,ESP33540,154,Cité Mistral Pl Solidarité,10,175,0,33,,,0,20,1,0,1,Arbre d'espaces ouverts,0,0,0,0,0,,0,0,1912437.02043,4222497.57707,0,0,0,0,0,0
5,2004,2015,-1.0,ESP10609,303,Sq Marcellin Berthelot,10,11,0,10,,,1,11,1,1,1,Arbre d'espaces ouverts,1,1,0,1,0,,6,2,1914750.28063,4222423.11615,1,0,0,0,1,1
3,2004,2013,2020.0,ESP24304,279,Crs Libération Vallier Salengro,20,1,1,1,,,0,20,1,0,0,Arbre de voirie,1,1,0,7,0,,0,0,1913369.09375,4223254.2281599995,0,0,0,0,0,0
2,2004,2015,2016.0,ESP11961,430,Esplan boulod et park relais ,60,1,1,1,70.0,L 123-1.7,0,20,1,1,0,Arbre de voirie,1,1,0,2,1,Alignement,0,0,1913390.8485,4225550.979180001,1,0,1,0,1,1
6,2014,2014,2019.0,ESP32561,853,R C Kogan IMT contre bâtiment,10,146,0,27,,,0,20,1,0,1,Arbre d'espaces ouverts,0,0,0,0,0,,55,0,1914026.3325900002,4221648.66262,0,0,0,0,0,0
6,2004,2015,2017.0,ESP25281,661,R Lorenzaccio pair,10,65,1,40,,,0,20,1,1,0,Arbre de voirie,1,0,0,7,1,,31,0,1914208.18834,4221989.93721,0,0,0,0,0,0
6,2005,2015,-1.0,ESP22402,394,Jard des Poêtes,10,26,0,7,,,0,20,1,1,1,Arbre d'espaces ouverts,1,0,0,1,0,,13,0,1914329.3939099999,4222091.93372,0,0,0,0,0,0
3,2004,2013,-1.0,ESP29444,63,Stade Bachelard,60,1,1,1,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,0,1,0,,0,0,1912559.24974,4221961.300869999,0,0,0,0,0,0
6,2004,2015,2017.0,ESP27912,402,Prc LaBruyère SUD mail central,60,82,0,6,,,1,11,1,0,1,Arbre d'espaces ouverts,1,1,0,0,0,,0,0,1914858.83884,4222166.82621,0,0,0,0,0,1
2,2004,2014,2014.0,ESP1967,1010,R Lanoyerie talus voie ferrée,70,21,1,19,,,0,11,1,0,0,Arbre de voirie,1,1,0,7,1,,0,2,1913645.83262,4223758.45313,1,0,0,1,0,1
3,2004,2015,2018.0,ESP20645,86,Bd J Vallier voie tram impair,0,10,1,9,,,0,20,1,0,0,Arbre de voirie,1,0,0,7,0,,0,0,1913275.0711700001,4223597.48268,0,0,0,0,0,0
6,2004,2015,-1.0,ESP30187,160,R Stalingrad Vigny à Ma Oisans,20,42,1,31,,,0,20,1,0,0,Arbre de voirie,1,0,0,1,0,,23,0,1914078.94911,4222040.32144,0,0,0,0,0,0
5,2004,2015,2016.0,ESP16061,231,Sq Florian,40,8,0,7,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,0,4,1,,4,0,1915051.98517,4222177.523159999,1,0,1,0,0,0
6,2004,2015,-1.0,ESP10518,948,Ave M Reynoard ang Alliés,60,96,1,36,,,0,20,1,0,0,Arbre de voirie,1,1,2,1,0,,8,0,1914669.1260400002,4222377.67816,0,0,0,0,0,0
5,2004,2015,2016.0,ESP1674,231,Sq Florian,30,8,0,7,,,1,20,1,1,1,Arbre d'espaces ouverts,1,1,0,2,1,,4,0,1915049.6209099998,4222168.9318699995,1,0,0,0,1,1
6,2004,2013,-1.0,ESP23922,432,Av Reynoard Musset LBruyère,20,1,1,1,,,0,20,1,0,0,Arbre de voirie,1,1,0,1,0,,0,0,1914483.89299,4221978.74254,0,0,0,0,0,0
4,2004,2013,-1.0,ESP6396,539,Cargo park R P Claudel,0,32,1,7,,,0,20,1,1,0,Arbre de voirie,1,1,0,1,0,,18,0,1914795.06975,4222720.2621,0,0,0,0,0,0
4,2004,2013,-1.0,ESP21383,135,R Alliés Stalingrad  H Balzac,50,1,1,1,,,0,20,1,1,0,Arbre de voirie,1,1,0,1,1,,0,0,1913889.0531900001,4222766.18508,1,0,1,0,0,1
3,2004,2013,2018.0,ESP29173,420,Crs Libération Rondeau Ec Libé,10,57,1,1,,,0,20,1,0,0,Arbre de voirie,1,1,0,7,0,,0,0,1913052.0074200002,4221588.65588,0,0,0,0,0,0
4,2004,2013,-1.0,ESP21183,455,R Alliés Marquiand  Matussière,50,1,1,1,,,0,20,1,1,0,Arbre de voirie,1,1,0,1,1,,0,0,1913744.2226900002,4222807.31556,1,0,1,0,0,1
6,2004,2013,-1.0,ESP16052,307,Av Reynoard Village au Collège,10,1,1,1,,,0,20,1,0,0,Arbre de voirie,1,1,0,1,0,,0,0,1914467.73732,4221686.72984,0,0,0,0,0,0
5,2004,2013,2017.0,ESP22193,646,Sq H Mauchant grande pelouse,30,124,1,27,,,1,11,1,0,1,Arbre d'espaces ouverts,1,1,0,10,1,,0,2,1915157.6559,4222398.70555,0,0,0,0,0,0
4,2004,2015,-1.0,ESP20239,151,R Arts de montagne Talus,10,48,1,9,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,0,1,0,,25,0,1913569.7704900003,4223086.314619999,0,0,0,0,0,0
6,2004,2015,-1.0,ESP10507,575,R C Kogan centrale tléphonique,30,20,1,7,,,1,11,1,0,1,Arbre d'espaces ouverts,1,1,0,1,0,,0,2,1913904.37163,4221732.338819999,1,0,1,0,1,1
1,2014,2014,2019.0,ESP33406,123,Av Martyrs Tram Sud Horowitz,10,50,0,25,,,0,20,1,0,0,Arbre de voirie,0,0,0,0,0,,0,0,1912495.92673,4225940.58641,0,0,0,0,0,0
6,2004,2014,2014.0,ESP8095,356,R Maquis de l'Oisans park,30,1,1,1,,,0,20,1,0,0,Arbre de voirie,1,1,0,12,1,,0,2,1914074.9198200002,4221834.67523,0,0,0,0,0,0
5,2004,2014,2014.0,ESP4731,388,Pl Ch Dullin partie centrale,60,7,1,6,,,0,11,1,0,1,Arbre d'espaces ouverts,1,1,0,4,0,,3,2,1914916.01133,4222612.58628,1,0,1,0,0,1
4,2004,2015,-1.0,ESP28954,100,Sq Foch ang Mangin,30,13,0,7,,,1,11,1,1,1,Arbre d'espaces ouverts,1,1,0,1,0,,7,0,1913772.2336,4223632.65296,1,0,1,0,0,1
2,2004,2015,2016.0,ESP26633,-1,R Fourrier n 2bis,40,16,1,15,,,1,11,1,0,2,Arbre d'enceintes fermées,1,1,0,0,0,,0,0,1914914.06592,4224709.44694,1,0,1,0,0,1
2,2004,2013,-1.0,ESP16930,320,Bd Gambetta Berriat Lesdigu,60,9,1,8,,,1,6,1,0,0,Arbre de voirie,1,1,0,1,1,,5,2,1914003.72787,4224437.52807,1,0,1,0,1,1
5,2004,2015,2016.0,ESP16397,9,Prc Echangeurs Bastion St Roch,10,6,0,4,,,0,20,1,1,1,Arbre d'espaces ouverts,1,0,0,7,0,,2,0,1915381.72641,4224676.57103,0,0,0,0,0,0
1,2004,2015,2020.0,ESP8720,1087,R Arago ang C Bernard,30,56,1,36,,,0,20,1,1,0,Arbre de voirie,1,1,0,7,0,,8,0,1913265.2804599998,4225208.019669999,0,0,0,0,0,0
5,2004,2015,2018.0,ESP7729,9,Prc Echangeurs Bastion St Roch,10,77,0,46,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,0,7,0,,0,0,1915332.41237,4224693.09557,0,0,0,0,0,0
4,2004,2013,-1.0,ESP14941,703,R des Alliés Reynoard Flaubert,30,1,1,1,,,0,20,1,0,0,Arbre de voirie,1,1,0,1,1,,0,0,1914607.5778400002,4222449.94388,0,0,0,0,0,0
1,2004,2015,2018.0,ESP27058,927,R N Chorier ang J Prevost,10,74,1,50,,,0,20,1,1,0,Arbre de voirie,1,1,0,7,1,,63,0,1913266.7329,4224220.80503,0,0,0,0,0,0
3,2004,2013,2012.0,ESP8387,630,Pc Ch Elysés entrée Yves Farge,40,5,1,5,,,1,20,1,0,1,Arbre d'espaces ouverts,1,1,0,0,0,,1,0,1912763.77209,4221680.56303,0,0,0,0,0,1
6,2008,2015,2017.0,ESP1758,223,Av M Reynoard LBruyère  Alliés,10,42,1,31,,,0,20,1,0,0,Arbre de voirie,0,1,0,7,0,,23,0,1914717.8295099998,4222363.613369999,0,0,0,0,0,0
1,2004,2014,2014.0,ESP6692,78,R Tarze D Savoyat à Vil lans,60,1,1,1,,,0,20,1,1,0,Arbre de voirie,1,1,0,7,1,,0,0,1912968.2055400002,4225605.94912,0,0,0,0,0,0
2,2004,2015,2017.0,ESP4067,162,Jard Hoche cour des Bossus,70,1,0,1,,,2,6,1,1,1,Arbre d'espaces ouverts,1,1,0,2,0,,0,2,1914363.68427,4224194.97605,1,0,1,1,0,1
5,2013,2013,2019.0,ESP31780,205,Bd Clémenceau J d'arc à Driant,10,61,0,25,,,0,20,1,0,0,Arbre de voirie,0,0,0,0,1,,29,0,1914968.4976400002,4223921.40786,0,0,0,0,0,0
5,2004,2013,2016.0,ESP5244,55,Pôle festif R L Jouhaux,10,4,1,4,,,0,20,1,0,1,Arbre d'espaces ouverts,1,0,0,7,0,,0,0,1915687.5635799998,4223107.6235,0,0,0,0,0,0
4,2009,2014,-1.0,ESP14629,453,R Monge Ch église Gay Lussac,10,50,1,25,,,0,20,1,0,0,Arbre de voirie,0,1,0,1,0,,0,0,1914734.6472900002,4223352.60989,0,0,0,0,0,0
4,2004,2015,-1.0,ESP1469,202,Sq des Charmilles,40,13,0,7,,,0,20,1,1,1,Arbre d'espaces ouverts,1,1,0,1,0,,7,0,1914449.41527,4223129.80621,1,0,1,0,0,0
4,2004,2014,2015.0,ESP11601,780,Prc Pompidou  gradins,40,24,0,21,,,2,6,1,0,1,Arbre d'espaces ouverts,1,1,0,4,0,,11,2,1913985.76872,4223192.65608,1,0,1,0,0,1
6,2004,2014,-1.0,ESP2895,36,Alpexpo park,30,1,1,1,,,0,20,1,0,0,Arbre de voirie,1,1,0,1,0,,0,0,1914831.7694,4220649.42337,0,0,0,0,0,0
2,2014,2014,2020.0,ESP33065,-1,R Marguerite Gonnet,10,135,0,-1,,,0,20,0,0,0,Arbre de voirie,0,0,0,0,1,,0,0,1914032.7261400002,4223816.44472,0,0,0,0,0,0
2,2004,2015,-1.0,ESP28632,27,Ave St Roch ang Prudhomme,20,7,1,13,,,0,20,1,0,0,Arbre de voirie,1,1,2,1,0,,5,0,1915025.7060599998,4224845.56914,0,0,0,0,0,0
4,2004,2015,2017.0,ESP9811,139,Pc Alliance R Stalingrad,30,36,0,13,,,0,20,1,1,1,Arbre d'espaces ouverts,1,1,1,10,0,,5,2,1914030.0910200002,4222860.17401,0,0,0,0,0,0
