ADR_SECTEUR;ANNEEDEPLANTATION;ANNEEREALISATIONDIAGNOSTIC;ANNEETRAVAUXPRECONISESDIAG;CODE;CODE_PARENT;CODE_PARENT_DESC;DIAMETREARBREAUNMETRE;ESPECE;FREQUENTATIONCIBLE;GENRE_BOTA;IDENTIFIANTPLU;INTITULEPROTECTIONPLU;NOTEDIAGNOSTIC;PRIORITEDERENOUVELLEMENT;RAISONDEPLANTATION;REMARQUES;SOUS_CATEGORIE;SOUS_CATEGORIE_DESC;STADEDEDEVELOPPEMENT;STADEDEVELOPPEMENTDIAG;TRAITEMENTCHENILLES;TRAVAUXPRECONISESDIAG;TROTTOIR;TYPEIMPLANTATIONPLU;VARIETE;VIGUEUR
4;2004;2014;N/A;ESP19388;ESP734;R de la Bajatière;20 à 30 cm;saccharinum;passages fréquents et arrêts fréquents;Acer;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;var. Wieri;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;N/A;oui;N/A;Wierii;vigoureux
6;2005;2015;N/A;ESP8591;ESP921;Jard des Poêtes;10 à 20 cm;serrulata;passages fréquents ou arrêts;Prunus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre jeune;N/A;N/A;non;N/A;N/A;vigoureux
3;2004;2013;N/A;ESP10829;ESP308;Cité Mistral R A Thomas impair;10 à 20 cm;pseudoplatanus;passages fréquents et arrêts fréquents;Acer;N/A;N/A;Arbre d'avenir incertain;de 11 à 20 ans;N/A;Plaie de soleil;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;N/A;oui;N/A;N/A;vigueur intermédiaire
5;2004;2015;2018;ESP3344;ESP1339;Av J O Valles Poterne sép;10 à 20 cm;N/A;passages fréquents et arrêts fréquents;Acer;N/A;N/A;Arbre d'avenir incertain;plus de 20 ans;N/A;cépée;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;oui;N/A;N/A;vigoureux
2;2004;2015;2017;ESP16978;ESP962;Bd Joffre tram Pasteur Rivet;20 à 30 cm;tulipifera;passages fréquents et arrêts fréquents;Liriodendron;N/A;N/A;Arbre d'avenir incertain;de 11 à 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;non;N/A;N/A;vigoureux
3;2004;2015;N/A;ESP7894;ESP182;Passag B Montferrat Schweitzer;30 à 40 cm;pseudoplatanus;passages fréquents et arrêts fréquents;Acer;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;0;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;N/A;oui;N/A;N/A;vigoureux
4;2004;2015;2017;ESP19800;ESP398;Cite George Sand;60 à 70 cm;arizonica;passages fréquents ou arrêts;Cupressus;N/A;N/A;Arbre à abattre dans les 10 ans;de 6 à 10 ans;N/A;écorcé;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;Controle;non;N/A;Glauca;vigoureux
3;2004;2013;N/A;ESP24768;ESP1359;Pc Ch Elysés pelouse Nord;60 à 70 cm;nigra;passages fréquents et arrêts fréquents;Pinus;N/A;N/A;Arbre à abattre dans les 10 ans;plus de 20 ans;N/A;0;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;Haute;N/A;non;N/A;Austriaca;vigoureux
3;2004;2015;N/A;ESP18318;ESP84;Hôtel Lesdiguières;20 à 30 cm;excelsior;passages fréquents ou arrêts;Fraxinus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;N/A;non;N/A;N/A;vigoureux
5;2004;2015;2018;ESP11068;ESP720;Prc Echangeurs Valmy Gallieni;30 à 40 cm;N/A;passages fréquents ou arrêts;Acer;N/A;N/A;Arbre d'avenir incertain;plus de 20 ans;N/A;0;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;Taille de bois mort;non;N/A;N/A;vigoureux
2;2004;2015;2015;ESP6086;ESP1033;Parc 1 Michalon centre;60 à 70 cm;pseudoplatanus;passages fréquents ou arrêts;Acer;N/A;N/A;Arbre à abattre dans les 10 ans;de 6 à 10 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre vieillissant;Arbre vieillissant;N/A;Taille de bois mort;non;N/A;N/A;vigueur intermédiaire
1;2009;2014;N/A;ESP17137;ESP480;Pl Gare park gare routière;0 à 10 cm;N/A;passages fréquents et arrêts fréquents;Acer;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;Cépée;ESP151;Arbre de voirie;Arbre jeune;Arbre jeune;N/A;N/A;oui;N/A;N/A;vigoureux
1;2004;2014;N/A;ESP29836;ESP1279;Trémie tram ang Berriat;10 à 20 cm;cordata;passages fréquents et arrêts fréquents;Tilia;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;Reprendre les branches cassées;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;N/A;non;N/A;N/A;vigoureux
6;2004;2015;N/A;ESP2372;ESP215;Ave La Bruyère pair;10 à 20 cm;calleryana;passages fréquents et arrêts fréquents;Pyrus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre jeune;N/A;N/A;oui;N/A;Chanticleer;vigoureux
6;2004;2015;2020;ESP12193;ESP1163;R L Lachenal n 02 à 04;20 à 30 cm;betulus;passages fréquents et arrêts fréquents;Carpinus;N/A;N/A;Arbre d'avenir incertain;plus de 20 ans;N/A;0;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;non;N/A;N/A;vigoureux
2;2004;2014;N/A;ESP28662;ESP1216;R Très Cloitre;20 à 30 cm;calleryana;passages fréquents et arrêts fréquents;Pyrus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;N/A;non;N/A;Chanticleer;vigoureux
5;2004;2013;2015;ESP2362;ESP1117;Pl L Jouvet derrière 22 à 24;20 à 30 cm;deodara;quelques passages;Cedrus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;Arbre dominé sur emplacement restreint, abattage de gestion possible;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;Haute;Taille cohabitation;non;N/A;N/A;vigoureux
2;2014;2014;2020;ESP32934;ESP32841;Crs Jaurès impair de Lorr/Ber;10 à 20 cm;platanor;passages fréquents ou arrêts;Platanus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre jeune;Arbre jeune;N/A;Controle;non;N/A;Vallis clausa;vigoureux
2;2012;2014;2015;ESP18559;ESP591;Parc 1 Michalon Musée;20 à 30 cm;grandiflora;passages fréquents et arrêts fréquents;Magnolia;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;Tuteur tripode à retirer dans 2-3 ans (système d'ancrage);ESP174;Arbre d'espaces ouverts;Arbre jeune;Arbre adulte;N/A;Taille formation et mise au gabarit;non;N/A;N/A;vigoureux
5;2004;2015;2020;ESP2183;ESP53;Prc Echangeurs talus berges;20 à 30 cm;betulus;passages fréquents ou arrêts;Carpinus;N/A;N/A;Arbre d'avenir incertain;plus de 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;non;N/A;N/A;vigoureux
6;2004;2015;2017;ESP17581;ESP473;Av LBruyère de Peupliers Tram;50 à 60 cm;robusta;passages fréquents et arrêts fréquents;Populus;N/A;N/A;Arbre à abattre dans les 5 ans;de 1 à 5 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;Controle;non;N/A;N/A;vigoureux
2;2004;2013;N/A;ESP4032;ESP969;R Lesdiguières Est Gambetta;30 à 40 cm;saccharinum;passages fréquents et arrêts fréquents;Acer;N/A;N/A;Arbre d'avenir normal;de 11 à 20 ans;N/A;Protection à mettre en place;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;N/A;oui;N/A;N/A;vigoureux
3;2014;2014;2020;ESP33162;ESP1232;R DrSchweitzer impair;10 à 20 cm;carpinifolia;passages fréquents ou arrêts;Ostrya;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre jeune;Arbre jeune;N/A;Controle;oui;N/A;N/A;vigoureux
5;2004;2013;2014;ESP18085;ESP1053;R L Jouhaux de J Bart au n 88;40 à 50 cm;nigra;passages fréquents et arrêts fréquents;Populus;N/A;N/A;Arbre à abattre dans les 5 ans;de 1 à 5 ans;N/A;Risque d'atteintes racinaires, pouvant déstabiliser l'arbre;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;Abattage;non;N/A;N/A;vigueur intermédiaire
4;2004;2014;N/A;ESP22657;ESP1375;Prc Pompidou pelouse du bassin;30 à 40 cm;leylandii;passages fréquents et arrêts fréquents;Cupressocyparis;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;N/A;non;N/A;N/A;vigoureux
6;2015;2015;2020;ESP32489;ESP224;Arrèt tram La Bruyère Est;10 à 20 cm;serrata;passages fréquents ou arrêts;Zelkova;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;Nouveau;N/A;ESP151;Arbre de voirie;Arbre jeune;Arbre jeune;N/A;Controle;non;N/A;N/A;vigoureux
5;2004;2014;N/A;ESP26998;ESP990;Bd Diable Bles Perrot Pasteur;60 à 70 cm;acerifolia;passages fréquents et arrêts fréquents;Platanus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;N/A;oui;N/A;N/A;vigoureux
5;2004;2013;2015;ESP6525;ESP721;R Turgot Le Nôtre à Lemaitre;30 à 40 cm;platanoides;passages fréquents ou arrêts;Acer;N/A;N/A;Arbre à abattre dans les 5 ans;de 1 à 5 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre vieillissant;Arbre vieillissant;N/A;Abattage;oui;N/A;N/A;vieillissement dépérissement
6;2004;2013;2016;ESP3656;ESP748;R Esmonin Blum au rond point;30 à 40 cm;acerifolia;passages fréquents et arrêts fréquents;Platanus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;non;N/A;N/A;vigoureux
5;2004;2014;2015;ESP29106;ESP1174;Ec mat J Racine R Cl le Camus;0 à 10 cm;omorika;passages fréquents et arrêts fréquents;Picea;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP065;Arbre d'enceintes fermées;Arbre adulte;Arbre adulte;N/A;Controle;non;N/A;N/A;vigoureux
5;2004;2014;2014;ESP23210;ESP1273;Pl Ch Dullin arri im Malherbe;20 à 30 cm;verrucosa;passages fréquents et arrêts fréquents;Betula;N/A;N/A;Arbre d'avenir incertain;de 11 à 20 ans;N/A;Casse de branchages d'origine climatique, surveillance physiologique.;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;Taille de bois mort;non;N/A;N/A;vigueur intermédiaire
5;2004;2014;2016;ESP6662;ESP910;Pl Ch Dullin partie centrale;20 à 30 cm;verrucosa;passages fréquents et arrêts fréquents;Betula;N/A;N/A;Arbre d'avenir incertain;de 11 à 20 ans;N/A;Préserver les racines lors des tontes.;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;Taille de bois mort;non;N/A;N/A;vigueur intermédiaire
4;2004;2015;2017;ESP14825;ESP632;Pc Alliance R Stalingrad;20 à 30 cm;sylvestris;passages fréquents ou arrêts;Pinus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;Bosquet de pins trop dense : à éclaircir;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;Haute;Taille cohabitation;non;N/A;N/A;vigueur intermédiaire
6;2008;2013;2016;ESP25294;ESP458;Av Reynoard Destinées LBruyère;0 à 10 cm;tomentosa;passages fréquents et arrêts fréquents;Tilia;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre jeune;Arbre jeune;N/A;Taille formation et mise au gabarit;oui;N/A;N/A;vigoureux
5;2006;2015;2016;ESP27092;ESP995;Prc Echangeurs Bastion St Roch;10 à 20 cm;N/A;passages fréquents ou arrêts;Alnus;N/A;N/A;Arbre d'avenir incertain;plus de 20 ans;N/A;échaudure;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre jeune;N/A;Taille formation et mise au gabarit;non;N/A;N/A;vigoureux
2;2004;2015;2015;ESP23144;ESP115;Ec mat Cornélie Gémond;90 à 100 cm;alba;passages fréquents et arrêts fréquents;Morus;N/A;N/A;Arbre à abattre immédiatement;de 1 à 5 ans;N/A;0;ESP065;Arbre d'enceintes fermées;Arbre adulte;Arbre adulte;N/A;Abattage;non;N/A;N/A;vigoureux
1;2004;2015;N/A;ESP15884;ESP788;R Colonel Veyron Lacroix;10 à 20 cm;serrulata;passages fréquents et arrêts fréquents;Prunus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre jeune;Arbre adulte;N/A;N/A;non;N/A;N/A;vigoureux
3;2004;2013;2016;ESP21815;ESP983;Crs Libération Ronsard Reynier;60 à 70 cm;acerifolia;passages fréquents et arrêts fréquents;Platanus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;Anciennes têtes de chat;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;Taille de prolongement;non;N/A;N/A;vigoureux
3;2004;2013;N/A;ESP1537;ESP724;Pc Ch Elysés Ouest du lac;40 à 50 cm;platanoides;passages fréquents et arrêts fréquents;Acer;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;0;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;N/A;non;N/A;N/A;vigoureux
6;2004;2015;2020;ESP1787;ESP1267;Grenoble village av M Reynoard;20 à 30 cm;platanoides;passages fréquents et arrêts fréquents;Acer;N/A;N/A;Arbre d'avenir incertain;plus de 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;non;N/A;N/A;vigoureux
2;2004;2015;2016;ESP25664;ESP960;Bd Esplan face n 02 à 44;50 à 60 cm;acerifolia;passages fréquents et arrêts fréquents;Platanus;070;L 123-1.7;Arbre d'avenir incertain;de 11 à 20 ans;N/A;Têtes de chat à entretenir;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;Taille mise en sécurité;oui;Alignement;N/A;vigueur intermédiaire
3;2004;2013;2014;ESP13802;ESP19;Crs Libération Vallier Salengro;0 à 10 cm;acerifolia;passages fréquents et arrêts fréquents;Platanus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre jeune;N/A;Arrosage;non;N/A;N/A;vigoureux
5;2004;2015;2017;ESP24950;ESP1057;R Kaunas P Cocat à Manteyer;10 à 20 cm;cappadocicum;passages fréquents et arrêts fréquents;Acer;N/A;N/A;Arbre d'avenir incertain;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre jeune;Arbre adulte;N/A;Taille formation et mise au gabarit;non;N/A;N/A;vigoureux
6;2004;2014;2014;ESP5329;ESP462;Av M Reynoard face cl du Mail;30 à 40 cm;acerifolia;passages fréquents et arrêts fréquents;Platanus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;non;N/A;N/A;vigueur intermédiaire
5;2004;2015;2018;ESP30282;ESP1002;Pl André Charpin;40 à 50 cm;sempervirens;passages fréquents et arrêts fréquents;Cupressus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;0;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;non;N/A;N/A;vigoureux
3;2004;2013;2015;ESP15415;ESP406;Ec et gymnase Houille Blanche;40 à 50 cm;tomentosa;passages fréquents et arrêts fréquents;Tilia;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP065;Arbre d'enceintes fermées;Arbre adulte;Arbre adulte;N/A;Controle;non;N/A;N/A;vigoureux
3;2004;2015;2018;ESP26548;ESP603;Cité Mistral Thomas aire jeux;10 à 20 cm;papyrifera;passages fréquents et arrêts fréquents;Betula;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;oui;N/A;N/A;vigoureux
5;2004;2015;2016;ESP27258;ESP192;R P Claudel Tour n 03 à 07;10 à 20 cm;ceracifera;passages fréquents ou arrêts;Prunus;N/A;N/A;Arbre à abattre dans les 5 ans;de 1 à 5 ans;N/A;Phellin des fruitiers généralisé;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;Abattage;non;N/A;Atropurpurea;vieillissement dépérissement
5;2004;2015;2017;ESP4869;ESP1056;Pl Salvatore Allende;40 à 50 cm;babylonica;passages fréquents et arrêts fréquents;Salix;N/A;N/A;Arbre à abattre dans les 10 ans;de 6 à 10 ans;N/A;Ecorcé sur une large partie du tronc;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;Controle;oui;N/A;N/A;vigueur intermédiaire
5;2004;2015;2020;ESP20302;ESP1070;Av Berthelot crêche Malherbe;40 à 50 cm;cordata;passages fréquents et arrêts fréquents;Alnus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;non;N/A;N/A;vigoureux
3;2004;2013;N/A;ESP13818;ESP367;Cité Mistral R A Thomas 06 08;40 à 50 cm;acerifolia;passages fréquents et arrêts fréquents;Platanus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;N/A;non;N/A;N/A;vigoureux
6;2004;2015;N/A;ESP21039;ESP760;R du Trident 12 et 13;10 à 20 cm;verrucosa;passages fréquents et arrêts fréquents;Betula;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;N/A;oui;N/A;N/A;vigoureux
3;2004;2015;2018;ESP5106;ESP31;R Roger Ronserail;40 à 50 cm;tulipifera;passages fréquents et arrêts fréquents;Liriodendron;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;non;N/A;N/A;vigoureux
6;2004;2014;2014;ESP30191;ESP1403;R Maquis de l'Oisans park;20 à 30 cm;acerifolia;passages fréquents et arrêts fréquents;Platanus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;Aménagement pieds d'arbres;oui;N/A;N/A;vigueur intermédiaire
4;2004;2013;N/A;ESP22003;ESP506;R Léo Lagrange piste cyclable;20 à 30 cm;japonica;passages fréquents et arrêts fréquents;Sophora;N/A;N/A;Arbre d'avenir normal;de 11 à 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;N/A;oui;N/A;N/A;vigoureux
4;2004;2015;N/A;ESP20225;ESP376;RArts de montagne aire de jeux;20 à 30 cm;nigra;passages fréquents ou arrêts;Pinus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;Essence ne correspondant pas sur le terrain;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;N/A;non;N/A;N/A;vigoureux
3;2006;2013;N/A;ESP13006;ESP124;Stade Bachelard;10 à 20 cm;atlantica;passages fréquents et arrêts fréquents;Cedrus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;0;ESP174;Arbre d'espaces ouverts;Arbre jeune;Arbre jeune;N/A;N/A;non;N/A;N/A;vigoureux
5;2004;2014;2015;ESP6245;ESP386;Cité Moyrand R Condé;20 à 30 cm;N/A;passages fréquents et arrêts fréquents;Thuja;N/A;N/A;Arbre d'avenir normal;de 11 à 20 ans;N/A;Dominé en partie.;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;Taille de bois mort;non;N/A;N/A;vigueur intermédiaire
2;2004;2015;N/A;ESP12222;ESP1304;Res Dauphins 32-40 Qu France;20 à 30 cm;sylvestris;passages fréquents et arrêts fréquents;Pinus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;0;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;Basse;N/A;non;N/A;N/A;vigoureux
4;2004;2013;N/A;ESP21163;ESP1087;R Jacquard Kennedy à Mangin;20 à 30 cm;japonica;passages fréquents et arrêts fréquents;Sophora;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;N/A;oui;N/A;N/A;vigoureux
6;2004;2015;2020;ESP28503;ESP1417;Av Constantine Trident à Pins;0 à 10 cm;leylandii;passages fréquents et arrêts fréquents;Cupressocyparis;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;non;N/A;N/A;vigoureux
6;2004;2015;2019;ESP24395;ESP188;Pl du marché n 150 Arlequin;20 à 30 cm;platanoides;passages fréquents et arrêts fréquents;Acer;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;0;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;Controle;non;N/A;N/A;vigoureux
6;2009;2015;2018;ESP1703;ESP1116;Allée de la Sylphide pair;10 à 20 cm;platanoides;passages fréquents et arrêts fréquents;Acer;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre jeune;N/A;Taille formation et mise au gabarit;oui;N/A;N/A;vigoureux
1;2004;2015;2020;ESP12432;ESP941;Bd J Vallier de Irvoy à Ampère;10 à 20 cm;styraciflua;passages fréquents et arrêts fréquents;Liquidambar;N/A;N/A;Arbre d'avenir incertain;plus de 20 ans;N/A;0;ESP151;Arbre de voirie;Arbre jeune;Arbre jeune;N/A;Taille formation et mise au gabarit;oui;N/A;N/A;vigoureux
6;2004;2014;2014;ESP9660;ESP1403;R Maquis de l'Oisans park;20 à 30 cm;acerifolia;passages fréquents et arrêts fréquents;Platanus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;Aménagement pieds d'arbres;oui;N/A;N/A;vigueur intermédiaire
1;2014;2014;2019;ESP33356;ESP33626;Av Martyrs pair Sud Horowitz;10 à 20 cm;cordata;passages fréquents ou arrêts;Alnus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre jeune;Arbre jeune;N/A;Controle;oui;N/A;N/A;vigoureux
4;2004;2015;2018;ESP9023;ESP711;R Arts de montagne Talus;10 à 20 cm;campestris;passages fréquents et arrêts fréquents;Acer;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;0;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;non;N/A;N/A;vigoureux
4;2012;2014;N/A;ESP1491;ESP508;R Paul Bourget;0 à 10 cm;calleryana;passages fréquents et arrêts fréquents;Pyrus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;var. Chanticleer - Tuteur;ESP151;Arbre de voirie;Arbre jeune;Arbre jeune;N/A;N/A;non;N/A;Chanticleer;vigoureux
4;2004;2014;N/A;ESP1525;ESP62;Ave du Grand Serre pair;20 à 30 cm;grandiflora;passages fréquents et arrêts fréquents;Magnolia;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre jeune;Arbre adulte;N/A;N/A;oui;N/A;N/A;vigoureux
6;2008;2013;2016;ESP8581;ESP458;Av Reynoard Destinées LBruyère;0 à 10 cm;tomentosa;passages fréquents et arrêts fréquents;Tilia;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre jeune;Arbre jeune;N/A;Taille formation et mise au gabarit;oui;N/A;N/A;vigoureux
2;2005;2015;2018;ESP6841;ESP1206;Pl Pasteur Maison étudiants;20 à 30 cm;danielli;passages fréquents et arrêts fréquents;Tetradium;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;lierre;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;oui;N/A;N/A;vigoureux
3;2004;2013;2016;ESP8950;ESP597;Crs Libération France Ronsard;10 à 20 cm;acerifolia;passages fréquents et arrêts fréquents;Platanus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;non;N/A;N/A;vigoureux
4;2004;2013;N/A;ESP20927;ESP886;R Lebrix ang L Lagrange;30 à 40 cm;platanoides;passages fréquents et arrêts fréquents;Acer;N/A;N/A;Arbre d'avenir normal;de 11 à 20 ans;N/A;Chicots de bois à retailler proprement;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;N/A;non;N/A;N/A;vigueur intermédiaire
3;2004;2013;N/A;ESP26211;ESP1080;Sq Ch Péguy;20 à 30 cm;colurna;passages fréquents ou arrêts;Corylus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;0;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;N/A;non;N/A;N/A;vigoureux
5;2004;2014;2015;ESP17401;ESP260;Ec prim J Racine R Cl le Camus;60 à 70 cm;acerifolia;passages fréquents et arrêts fréquents;Platanus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP065;Arbre d'enceintes fermées;Arbre adulte;Arbre adulte;N/A;Controle;non;N/A;N/A;vigoureux
6;2004;2013;N/A;ESP9592;ESP701;Av Reynoard Village au Collège;30 à 40 cm;acerifolia;passages fréquents et arrêts fréquents;Platanus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;N/A;non;N/A;N/A;vigoureux
1;2004;2015;2020;ESP2953;ESP1275;Pl St Bruno Voirie;60 à 70 cm;acerifolia;passages fréquents et arrêts fréquents;Platanus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;0;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;Taille cohabitation;oui;N/A;N/A;vigoureux
6;2004;2013;N/A;ESP5821;ESP562;Av Reynoard Musset LBruyère;20 à 30 cm;acerifolia;passages fréquents et arrêts fréquents;Platanus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;N/A;non;N/A;N/A;vigoureux
